transporter	TIGRFAM	mainrole	sub1role	go_id	go_name	TIGRFAM_NAME	MG_max	MT_max
T687	TIGR01288	Cellular processes	Other	GO:0043212	carbohydrate-exporting ATPase activity	nodI: nodulation ABC transporter NodI	0.03700016545689838	0.0182293692665334
T687	TIGR01288	Cellular processes	Other	GO:0055051	ATP-binding cassette (ABC) transporter complex, integrated substrate binding	nodI: nodulation ABC transporter NodI	0.03700016545689838	0.0182293692665334
T688	TIGR01291	Transport and binding proteins	Other	GO:0005887	integral component of plasma membrane	nodJ: ABC-2 type transporter, NodJ family	0.15102807837207244	0.11675911402293522
T688	TIGR01291	Transport and binding proteins	Other	GO:0033231	carbohydrate export	nodJ: ABC-2 type transporter, NodJ family	0.15102807837207244	0.11675911402293522
T688	TIGR01291	Transport and binding proteins	Other	GO:0043212	carbohydrate-exporting ATPase activity	nodJ: ABC-2 type transporter, NodJ family	0.15102807837207244	0.11675911402293522
T688	TIGR01291	Transport and binding proteins	Other	GO:0055051	ATP-binding cassette (ABC) transporter complex, integrated substrate binding	nodJ: ABC-2 type transporter, NodJ family	0.15102807837207244	0.11675911402293522
T688	TIGR01291	Cellular processes	Other	GO:0005887	integral component of plasma membrane	nodJ: ABC-2 type transporter, NodJ family	0.15102807837207244	0.11675911402293522
T688	TIGR01291	Cellular processes	Other	GO:0033231	carbohydrate export	nodJ: ABC-2 type transporter, NodJ family	0.15102807837207244	0.11675911402293522
T688	TIGR01291	Cellular processes	Other	GO:0043212	carbohydrate-exporting ATPase activity	nodJ: ABC-2 type transporter, NodJ family	0.15102807837207244	0.11675911402293522
T688	TIGR01291	Cellular processes	Other	GO:0055051	ATP-binding cassette (ABC) transporter complex, integrated substrate binding	nodJ: ABC-2 type transporter, NodJ family	0.15102807837207244	0.11675911402293522
T69	TIGR00220	Cellular processes	Adaptations to atypical conditions	GO:0006810	transport	mscL: large conductance mechanosensitive channel protein	1.854018576677812	2.885775322411256
T69	TIGR00220	Cellular processes	Adaptations to atypical conditions	GO:0022833	mechanosensitive ion channel activity	mscL: large conductance mechanosensitive channel protein	1.854018576677812	2.885775322411256
T690	TIGR02294	Transport and binding proteins	Cations and iron carrying compounds	GO:0030288	outer membrane-bounded periplasmic space	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein	0.0	0.0
T690	TIGR02294	Transport and binding proteins	Cations and iron carrying compounds	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein	0.0	0.0
T690	TIGR02294	Transport and binding proteins	Cations and iron carrying compounds	GO:0031362	anchored component of external side of plasma membrane	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein	0.0	0.0
T690	TIGR02294	Transport and binding proteins	Cations and iron carrying compounds	GO:0015413	nickel-transporting ATPase activity	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein	0.0	0.0
T690	TIGR02294	Transport and binding proteins	Cations and iron carrying compounds	GO:0015675	nickel cation transport	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein	0.0	0.0
T690	TIGR02294	Transport and binding proteins	Cations and iron carrying compounds	GO:0016151	nickel cation binding	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein	0.0	0.0
T692	TIGR02789	Transport and binding proteins	Cations and iron carrying compounds	GO:0005887	integral component of plasma membrane	nickel_nikB: nickel ABC transporter, permease subunit NikB	0.0	0.0
T692	TIGR02789	Transport and binding proteins	Cations and iron carrying compounds	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	nickel_nikB: nickel ABC transporter, permease subunit NikB	0.0	0.0
T692	TIGR02789	Transport and binding proteins	Cations and iron carrying compounds	GO:0015413	nickel-transporting ATPase activity	nickel_nikB: nickel ABC transporter, permease subunit NikB	0.0	0.0
T692	TIGR02789	Transport and binding proteins	Cations and iron carrying compounds	GO:0015675	nickel cation transport	nickel_nikB: nickel ABC transporter, permease subunit NikB	0.0	0.0
T695	TIGR02790	Transport and binding proteins	Cations and iron carrying compounds	GO:0005887	integral component of plasma membrane	nickel_nikC: nickel ABC transporter, permease subunit NikC	0.0	0.0
T695	TIGR02790	Transport and binding proteins	Cations and iron carrying compounds	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	nickel_nikC: nickel ABC transporter, permease subunit NikC	0.0	0.0
T695	TIGR02790	Transport and binding proteins	Cations and iron carrying compounds	GO:0015413	nickel-transporting ATPase activity	nickel_nikC: nickel ABC transporter, permease subunit NikC	0.0	0.0
T695	TIGR02790	Transport and binding proteins	Cations and iron carrying compounds	GO:0015675	nickel cation transport	nickel_nikC: nickel ABC transporter, permease subunit NikC	0.0	0.0
T696	TIGR00775	Transport and binding proteins	Cations and iron carrying compounds	GO:0006814	sodium ion transport	NhaD: Na+/H+ antiporter, NhaD family	0.0	0.0
T696	TIGR00775	Transport and binding proteins	Cations and iron carrying compounds	GO:0006818	proton transport	NhaD: Na+/H+ antiporter, NhaD family	0.0	0.0
T696	TIGR00775	Transport and binding proteins	Cations and iron carrying compounds	GO:0015385	sodium:proton antiporter activity	NhaD: Na+/H+ antiporter, NhaD family	0.0	0.0
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0005887	integral component of plasma membrane	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0005887	integral component of plasma membrane	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0005887	integral component of plasma membrane	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0006814	sodium ion transport	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0006814	sodium ion transport	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0006814	sodium ion transport	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015370	solute:sodium symporter activity	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015370	solute:sodium symporter activity	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015370	solute:sodium symporter activity	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0031402	sodium ion binding	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0031402	sodium ion binding	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR02711	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0031402	sodium ion binding	symport_actP: cation/acetate symporter ActP	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0005887	integral component of plasma membrane	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0005887	integral component of plasma membrane	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0005887	integral component of plasma membrane	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0006810	transport	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0006810	transport	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0006810	transport	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0015370	solute:sodium symporter activity	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0015370	solute:sodium symporter activity	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR00813	Transport and binding proteins	Cations and iron carrying compounds	GO:0015370	solute:sodium symporter activity	sss: transporter, solute:sodium symporter (SSS) family	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0016020	membrane	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0016020	membrane	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0016020	membrane	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0005298	proline:sodium symporter activity	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0005298	proline:sodium symporter activity	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0005298	proline:sodium symporter activity	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0015824	proline transport	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0015824	proline transport	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T7	TIGR02121	Transport and binding proteins	Amino acids, peptides and amines	GO:0015824	proline transport	Na_Pro_sym: sodium/proline symporter	2.240425273751538	7.003767953694108
T70	TIGR00860	Transport and binding proteins	Cations and iron carrying compounds	0	0	LIC: cation transporter family protein	0.0	0.0
T704	TIGR02555	0	0	GO:0009405	pathogenesis	OrgA_MxiK: type III secretion apparatus protein OrgA/MxiK	0.0	0.0
T704	TIGR02555	0	0	GO:0030254	protein secretion by the type III secretion system	OrgA_MxiK: type III secretion apparatus protein OrgA/MxiK	0.0	0.0
T704	TIGR02555	0	0	GO:0030257	type III protein secretion system complex	OrgA_MxiK: type III secretion apparatus protein OrgA/MxiK	0.0	0.0
T706	TIGR02105	Protein fate	Protein and peptide secretion and trafficking	GO:0030254	protein secretion by the type III secretion system	III_needle: type III secretion apparatus needle protein	0.03864292918548405	0.19723646099328312
T706	TIGR02105	Cellular processes	Pathogenesis	GO:0030254	protein secretion by the type III secretion system	III_needle: type III secretion apparatus needle protein	0.03864292918548405	0.19723646099328312
T709	TIGR04407	Transport and binding proteins	Other	GO:0015920	lipopolysaccharide transport	LptF_YjgP: LPS export ABC transporter permease LptF	1.0827067467737077	0.6184997783448093
T709	TIGR04407	Transport and binding proteins	Other	GO:0015221	lipopolysaccharide transmembrane transporter activity	LptF_YjgP: LPS export ABC transporter permease LptF	1.0827067467737077	0.6184997783448093
T709	TIGR04407	Transport and binding proteins	Other	GO:0005886	plasma membrane	LptF_YjgP: LPS export ABC transporter permease LptF	1.0827067467737077	0.6184997783448093
T709	TIGR04407	Cell envelope	Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0015920	lipopolysaccharide transport	LptF_YjgP: LPS export ABC transporter permease LptF	1.0827067467737077	0.6184997783448093
T709	TIGR04407	Cell envelope	Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0015221	lipopolysaccharide transmembrane transporter activity	LptF_YjgP: LPS export ABC transporter permease LptF	1.0827067467737077	0.6184997783448093
T709	TIGR04407	Cell envelope	Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0005886	plasma membrane	LptF_YjgP: LPS export ABC transporter permease LptF	1.0827067467737077	0.6184997783448093
T71	TIGR00926	Transport and binding proteins	Amino acids, peptides and amines	0	0	2A1704: oligopeptide transporter, peptide:H+ symporter	3.983725111936525	4.622734138799401
T71	TIGR00926	Transport and binding proteins	Amino acids, peptides and amines	0	0	2A1704: oligopeptide transporter, peptide:H+ symporter	3.983725111936525	4.622734138799401
T71	TIGR00924	Transport and binding proteins	Amino acids, peptides and amines	GO:0016020	membrane	yjdL_sub1_fam: amino acid/peptide transporter (Peptide:H+ symporter)	3.983725111936525	4.622734138799401
T71	TIGR00924	Transport and binding proteins	Amino acids, peptides and amines	GO:0016020	membrane	yjdL_sub1_fam: amino acid/peptide transporter (Peptide:H+ symporter)	3.983725111936525	4.622734138799401
T71	TIGR00924	Transport and binding proteins	Amino acids, peptides and amines	GO:0015333	peptide:proton symporter activity	yjdL_sub1_fam: amino acid/peptide transporter (Peptide:H+ symporter)	3.983725111936525	4.622734138799401
T71	TIGR00924	Transport and binding proteins	Amino acids, peptides and amines	GO:0015333	peptide:proton symporter activity	yjdL_sub1_fam: amino acid/peptide transporter (Peptide:H+ symporter)	3.983725111936525	4.622734138799401
T71	TIGR00924	Transport and binding proteins	Amino acids, peptides and amines	GO:0015833	peptide transport	yjdL_sub1_fam: amino acid/peptide transporter (Peptide:H+ symporter)	3.983725111936525	4.622734138799401
T71	TIGR00924	Transport and binding proteins	Amino acids, peptides and amines	GO:0015833	peptide transport	yjdL_sub1_fam: amino acid/peptide transporter (Peptide:H+ symporter)	3.983725111936525	4.622734138799401
T710	TIGR04408	Transport and binding proteins	Other	GO:0015920	lipopolysaccharide transport	LptG_lptG: LPS export ABC transporter permease LptG	1.0854019240001318	0.9115465138964732
T710	TIGR04408	Transport and binding proteins	Other	GO:0015221	lipopolysaccharide transmembrane transporter activity	LptG_lptG: LPS export ABC transporter permease LptG	1.0854019240001318	0.9115465138964732
T710	TIGR04408	Transport and binding proteins	Other	GO:0005886	plasma membrane	LptG_lptG: LPS export ABC transporter permease LptG	1.0854019240001318	0.9115465138964732
T710	TIGR04408	Cell envelope	Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0015920	lipopolysaccharide transport	LptG_lptG: LPS export ABC transporter permease LptG	1.0854019240001318	0.9115465138964732
T710	TIGR04408	Cell envelope	Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0015221	lipopolysaccharide transmembrane transporter activity	LptG_lptG: LPS export ABC transporter permease LptG	1.0854019240001318	0.9115465138964732
T710	TIGR04408	Cell envelope	Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0005886	plasma membrane	LptG_lptG: LPS export ABC transporter permease LptG	1.0854019240001318	0.9115465138964732
T711	TIGR02572	Protein fate	Protein and peptide secretion and trafficking	GO:0072321	chaperone-mediated protein transport	LcrR: type III secretion system regulator LcrR	0.0	0.0
T714	TIGR01776	Transport and binding proteins	Cations and iron carrying compounds	GO:0006810	transport	TonB-tbp-lbp: TonB-dependent lactoferrin and transferrin receptors	0.0	0.0
T714	TIGR01776	Transport and binding proteins	Cations and iron carrying compounds	GO:0022857	transmembrane transporter activity	TonB-tbp-lbp: TonB-dependent lactoferrin and transferrin receptors	0.0	0.0
T714	TIGR01776	Transport and binding proteins	Cations and iron carrying compounds	GO:0004872	receptor activity	TonB-tbp-lbp: TonB-dependent lactoferrin and transferrin receptors	0.0	0.0
T714	TIGR01776	Transport and binding proteins	Cations and iron carrying compounds	GO:0019867	outer membrane	TonB-tbp-lbp: TonB-dependent lactoferrin and transferrin receptors	0.0	0.0
T714	TIGR01776	Transport and binding proteins	Porins	GO:0006810	transport	TonB-tbp-lbp: TonB-dependent lactoferrin and transferrin receptors	0.0	0.0
T714	TIGR01776	Transport and binding proteins	Porins	GO:0022857	transmembrane transporter activity	TonB-tbp-lbp: TonB-dependent lactoferrin and transferrin receptors	0.0	0.0
T714	TIGR01776	Transport and binding proteins	Porins	GO:0004872	receptor activity	TonB-tbp-lbp: TonB-dependent lactoferrin and transferrin receptors	0.0	0.0
T714	TIGR01776	Transport and binding proteins	Porins	GO:0019867	outer membrane	TonB-tbp-lbp: TonB-dependent lactoferrin and transferrin receptors	0.0	0.0
T716	TIGR02115	Transport and binding proteins	Cations and iron carrying compounds	GO:0006813	potassium ion transport	potass_kdpF: K+-transporting ATPase, F subunit	0.007918035407778114	0.0
T716	TIGR02115	Transport and binding proteins	Cations and iron carrying compounds	GO:0008556	potassium-transporting ATPase activity	potass_kdpF: K+-transporting ATPase, F subunit	0.007918035407778114	0.0
T716	TIGR02115	Transport and binding proteins	Cations and iron carrying compounds	GO:0031004	potassium ion-transporting ATPase complex	potass_kdpF: K+-transporting ATPase, F subunit	0.007918035407778114	0.0
T717	TIGR00958	Transport and binding proteins	Other	0	0	3a01208: antigen peptide transporter 2	0.0	0.0
T719	TIGR00816	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	tdt: C4-dicarboxylate transporter/malic acid transport protein	0.0	0.0
T72	TIGR01256	Transport and binding proteins	Anions	GO:0030288	outer membrane-bounded periplasmic space	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0030288	outer membrane-bounded periplasmic space	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0031362	anchored component of external side of plasma membrane	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0031362	anchored component of external side of plasma membrane	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0015412	ATPase-coupled molybdate transmembrane transporter activity	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0015412	ATPase-coupled molybdate transmembrane transporter activity	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0015689	molybdate ion transport	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0015689	molybdate ion transport	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0030973	molybdate ion binding	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T72	TIGR01256	Transport and binding proteins	Anions	GO:0030973	molybdate ion binding	modA: molybdate ABC transporter, periplasmic molybdate-binding protein	0.7594616029891721	0.5107660024647628
T721	TIGR03136	Transport and binding proteins	Cations and iron carrying compounds	0	0	malonate_biotin: Na+-transporting malonate decarboxylase, carboxybiotin decarboxylase subunit	0.0	0.0
T723	TIGR00892	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	2A0113: monocarboxylate transporter	0.0	0.0
T724	TIGR00400	Transport and binding proteins	Cations and iron carrying compounds	GO:0015095	magnesium ion transmembrane transporter activity	mgtE: magnesium transporter	3.75269974401617	3.5084218355451524
T724	TIGR00400	Transport and binding proteins	Cations and iron carrying compounds	GO:0015693	magnesium ion transport	mgtE: magnesium transporter	3.75269974401617	3.5084218355451524
T727	TIGR00711	Cellular processes	Toxin production and resistance	GO:0005887	integral component of plasma membrane	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family	1.8089668328707549	0.9123245668563786
T727	TIGR00711	Cellular processes	Toxin production and resistance	GO:0006855	drug transmembrane transport	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family	1.8089668328707549	0.9123245668563786
T727	TIGR00711	Cellular processes	Toxin production and resistance	GO:0015307	drug:proton antiporter activity	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family	1.8089668328707549	0.9123245668563786
T727	TIGR00711	Cellular processes	Toxin production and resistance	GO:0042493	response to drug	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family	1.8089668328707549	0.9123245668563786
T727	TIGR00711	Transport and binding proteins	Other	GO:0005887	integral component of plasma membrane	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family	1.8089668328707549	0.9123245668563786
T727	TIGR00711	Transport and binding proteins	Other	GO:0006855	drug transmembrane transport	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family	1.8089668328707549	0.9123245668563786
T727	TIGR00711	Transport and binding proteins	Other	GO:0015307	drug:proton antiporter activity	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family	1.8089668328707549	0.9123245668563786
T727	TIGR00711	Transport and binding proteins	Other	GO:0042493	response to drug	efflux_EmrB: drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family	1.8089668328707549	0.9123245668563786
T728	TIGR00931	Transport and binding proteins	Cations and iron carrying compounds	GO:0006814	sodium ion transport	antiport_nhaC: Na+/H+ antiporter NhaC	1.9256497640086765	1.1992028058893138
T728	TIGR00931	Transport and binding proteins	Cations and iron carrying compounds	GO:0006818	proton transport	antiport_nhaC: Na+/H+ antiporter NhaC	1.9256497640086765	1.1992028058893138
T728	TIGR00931	Transport and binding proteins	Cations and iron carrying compounds	GO:0015385	sodium:proton antiporter activity	antiport_nhaC: Na+/H+ antiporter NhaC	1.9256497640086765	1.1992028058893138
T73	TIGR00345	Hypothetical proteins	Conserved	GO:0016887	ATPase activity	GET3_arsA_TRC40: transport-energizing ATPase, TRC40/GET3/ArsA family	0.8744200918599194	2.2628751787117385
T731	TIGR00844	Transport and binding proteins	Cations and iron carrying compounds	GO:0006814	sodium ion transport	c_cpa1: sodium/hydrogen antiporter	0.0	0.0
T731	TIGR00844	Transport and binding proteins	Cations and iron carrying compounds	GO:0006818	proton transport	c_cpa1: sodium/hydrogen antiporter	0.0	0.0
T731	TIGR00844	Transport and binding proteins	Cations and iron carrying compounds	GO:0015385	sodium:proton antiporter activity	c_cpa1: sodium/hydrogen antiporter	0.0	0.0
T732	TIGR00886	Transport and binding proteins	Anions	GO:0005887	integral component of plasma membrane	2A0108: nitrite transporter	0.3491207906331955	4.022687931851457
T732	TIGR00886	Transport and binding proteins	Anions	GO:0015514	nitrite efflux transmembrane transporter activity	2A0108: nitrite transporter	0.3491207906331955	4.022687931851457
T732	TIGR00886	Transport and binding proteins	Anions	GO:0015707	nitrite transport	2A0108: nitrite transporter	0.3491207906331955	4.022687931851457
T733	TIGR04060	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0005887	integral component of plasma membrane	formate_focA: formate transporter FocA	0.08608260840482856	0.003145132411879904
T733	TIGR04060	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015499	formate transmembrane transporter activity	formate_focA: formate transporter FocA	0.08608260840482856	0.003145132411879904
T733	TIGR04060	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015724	formate transport	formate_focA: formate transporter FocA	0.08608260840482856	0.003145132411879904
T737	TIGR00935	Transport and binding proteins	Other	GO:0015105	arsenite transmembrane transporter activity	2a45: arsenite/antimonite efflux pump membrane protein	0.004806268056903779	0.0
T737	TIGR00935	Transport and binding proteins	Other	GO:0046685	response to arsenic-containing substance	2a45: arsenite/antimonite efflux pump membrane protein	0.004806268056903779	0.0
T737	TIGR00935	Cellular processes	Detoxification	GO:0015105	arsenite transmembrane transporter activity	2a45: arsenite/antimonite efflux pump membrane protein	0.004806268056903779	0.0
T737	TIGR00935	Cellular processes	Detoxification	GO:0046685	response to arsenic-containing substance	2a45: arsenite/antimonite efflux pump membrane protein	0.004806268056903779	0.0
T738	TIGR00800	Transport and binding proteins	Nucleosides, purines and pyrimidines	0	0	ncs1: NCS1 nucleoside transporter family	0.9610424543756844	0.9886704347963394
T740	TIGR01843	Protein fate	Protein and peptide secretion and trafficking	GO:0008565	protein transporter activity	type_I_hlyD: type I secretion membrane fusion protein, HlyD family	1.2102350286123154	1.7636236185492151
T740	TIGR01843	Protein fate	Protein and peptide secretion and trafficking	GO:0030253	protein secretion by the type I secretion system	type_I_hlyD: type I secretion membrane fusion protein, HlyD family	1.2102350286123154	1.7636236185492151
T749	TIGR00895	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0005887	integral component of plasma membrane	2A0115: MFS transporter, aromatic acid:H+ symporter (AAHS) family	0.0	0.0
T749	TIGR00895	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0042908	xenobiotic transport	2A0115: MFS transporter, aromatic acid:H+ symporter (AAHS) family	0.0	0.0
T749	TIGR00895	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0042910	xenobiotic transmembrane transporter activity	2A0115: MFS transporter, aromatic acid:H+ symporter (AAHS) family	0.0	0.0
T750	TIGR00843	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	0	0	benE: benzoate transporter	0.1527387185615964	0.030504323103484037
T755	TIGR01773	Transport and binding proteins	Amino acids, peptides and amines	GO:0006810	transport	GABAperm: GABA permease	0.0	0.0
T755	TIGR01773	Transport and binding proteins	Amino acids, peptides and amines	GO:0009450	gamma-aminobutyric acid catabolic process	GABAperm: GABA permease	0.0	0.0
T755	TIGR01773	Transport and binding proteins	Amino acids, peptides and amines	GO:0015495	gamma-aminobutyric acid:proton symporter activity	GABAperm: GABA permease	0.0	0.0
T756	TIGR02601	Protein fate	Protein and peptide secretion and trafficking	0	0	autotrns_rpt: autotransporter-associated beta strand repeat	10.35027417543477	8.667861588397553
T756	TIGR02601	Cellular processes	Pathogenesis	0	0	autotrns_rpt: autotransporter-associated beta strand repeat	10.35027417543477	8.667861588397553
T758	TIGR01166	Transport and binding proteins	Cations and iron carrying compounds	GO:0043190	ATP-binding cassette (ABC) transporter complex	cbiO: cobalt ABC transporter, ATP-binding protein	1.685168342878148	0.23868313048440135
T758	TIGR01166	Transport and binding proteins	Cations and iron carrying compounds	GO:0006824	cobalt ion transport	cbiO: cobalt ABC transporter, ATP-binding protein	1.685168342878148	0.23868313048440135
T758	TIGR01166	Transport and binding proteins	Cations and iron carrying compounds	GO:0005524	ATP binding	cbiO: cobalt ABC transporter, ATP-binding protein	1.685168342878148	0.23868313048440135
T758	TIGR01166	Transport and binding proteins	Cations and iron carrying compounds	GO:0009898	cytoplasmic side of plasma membrane	cbiO: cobalt ABC transporter, ATP-binding protein	1.685168342878148	0.23868313048440135
